scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Rural,LoveDa/Train/Train/Rural/images_png/529.png,LoveDa/Train/Train/Rural/masks_png/529.png,529.png,1048576,81539,967037,7.776165008544922,92.22383499145508,384300999,663226425,1047527424,0.3668648573729369,0.633135142627063
Rural,LoveDa/Train/Train/Rural/images_png/4.png,LoveDa/Train/Train/Rural/masks_png/4.png,4.png,1048576,81124,967452,7.7365875244140625,92.26341247558594,384382123,664193877,1048576000,0.3665753583908081,0.6334246416091919
Rural,LoveDa/Train/Train/Rural/images_png/1295.png,LoveDa/Train/Train/Rural/masks_png/1295.png,1295.png,1048576,80849,967727,7.710361480712891,92.28963851928712,384462972,665161604,1049624576,0.36628617582978545,0.6337138241702146
Urban,LoveDa/Train/Train/Urban/images_png/1594.png,LoveDa/Train/Train/Urban/masks_png/1594.png,1594.png,1048576,80845,967731,7.709980010986328,92.29001998901369,384543817,666129335,1050673152,0.3659975666723803,0.6340024333276196
Rural,LoveDa/Train/Train/Rural/images_png/1270.png,LoveDa/Train/Train/Rural/masks_png/1270.png,1270.png,1048576,80530,968046,7.679939270019531,92.32006072998048,384624347,667097381,1051721728,0.3657092334979315,0.6342907665020685
Urban,LoveDa/Train/Train/Urban/images_png/1918.png,LoveDa/Train/Train/Urban/masks_png/1918.png,1918.png,1048576,80506,968070,7.677650451660156,92.32234954833984,384704853,668065451,1052770304,0.36542145189536046,0.6345785481046395
Urban,LoveDa/Train/Train/Urban/images_png/1837.png,LoveDa/Train/Train/Urban/masks_png/1837.png,1837.png,1048576,80192,968384,7.647705078125,92.352294921875,384785045,669033835,1053818880,0.36513394502858026,0.6348660549714198
Rural,LoveDa/Train/Train/Rural/images_png/1156.png,LoveDa/Train/Train/Rural/masks_png/1156.png,1156.png,1048576,79859,968717,7.615947723388672,92.38405227661131,384864904,670002552,1054867456,0.3648466940665577,0.6351533059334423
Urban,LoveDa/Train/Train/Urban/images_png/1655.png,LoveDa/Train/Train/Urban/masks_png/1655.png,1655.png,1048576,79751,968825,7.605648040771484,92.39435195922852,384944655,670971377,1055916032,0.36455991133204046,0.6354400886679595
Urban,LoveDa/Train/Train/Urban/images_png/1780.png,LoveDa/Train/Train/Urban/masks_png/1780.png,1780.png,1048576,78608,969968,7.49664306640625,92.50335693359376,385023263,671941345,1056964608,0.36427261621233015,0.6357273837876698
Urban,LoveDa/Train/Train/Urban/images_png/1877.png,LoveDa/Train/Train/Urban/masks_png/1877.png,1877.png,1048576,78366,970210,7.473564147949219,92.52643585205078,385101629,672911555,1058013184,0.3639856618270647,0.6360143381729353
Urban,LoveDa/Train/Train/Urban/images_png/2446.png,LoveDa/Train/Train/Urban/masks_png/2446.png,2446.png,1048576,78345,970231,7.471561431884766,92.52843856811523,385179974,673881786,1059061760,0.3636992558394328,0.6363007441605671
Urban,LoveDa/Train/Train/Urban/images_png/1710.png,LoveDa/Train/Train/Urban/masks_png/1710.png,1710.png,1048576,78318,970258,7.468986511230469,92.53101348876952,385258292,674852044,1060110336,0.3634133909623536,0.6365866090376464
Urban,LoveDa/Train/Train/Urban/images_png/1656.png,LoveDa/Train/Train/Urban/masks_png/1656.png,1656.png,1048576,78186,970390,7.456398010253906,92.5436019897461,385336478,675822434,1061158912,0.36312796664332214,0.6368720333566779
Urban,LoveDa/Train/Train/Urban/images_png/2421.png,LoveDa/Train/Train/Urban/masks_png/2421.png,2421.png,1048576,78092,970484,7.447433471679688,92.55256652832033,385414570,676792918,1062207488,0.36284301735218044,0.6371569826478195
Urban,LoveDa/Train/Train/Urban/images_png/1824.png,LoveDa/Train/Train/Urban/masks_png/1824.png,1824.png,1048576,77808,970768,7.42034912109375,92.57965087890624,385492378,677763686,1063256064,0.3625583629871496,0.6374416370128504
Urban,LoveDa/Train/Train/Urban/images_png/2419.png,LoveDa/Train/Train/Urban/masks_png/2419.png,2419.png,1048576,77636,970940,7.403945922851563,92.59605407714844,385570014,678734626,1064304640,0.36227410790955494,0.6377258920904451
Rural,LoveDa/Train/Train/Rural/images_png/1127.png,LoveDa/Train/Train/Rural/masks_png/1127.png,1127.png,1048576,77311,971265,7.372951507568359,92.62704849243164,385647325,679705891,1065353216,0.361990107326057,0.638009892673943
Urban,LoveDa/Train/Train/Urban/images_png/2019.png,LoveDa/Train/Train/Urban/masks_png/2019.png,2019.png,1048576,77297,971279,7.371616363525391,92.6283836364746,385724622,680677170,1066401792,0.3617066521208547,0.6382933478791454
Rural,LoveDa/Train/Train/Rural/images_png/472.png,LoveDa/Train/Train/Rural/masks_png/472.png,472.png,1048576,76970,971606,7.340431213378906,92.6595687866211,385801592,681648776,1067450368,0.36142344746467875,0.6385765525353212
Rural,LoveDa/Train/Train/Rural/images_png/603.png,LoveDa/Train/Train/Rural/masks_png/603.png,603.png,1048576,76918,971658,7.335472106933594,92.6645278930664,385878510,682620434,1068498944,0.36114074999029666,0.6388592500097033
Urban,LoveDa/Train/Train/Urban/images_png/1612.png,LoveDa/Train/Train/Urban/masks_png/1612.png,1612.png,1048576,76871,971705,7.330989837646484,92.66901016235352,385955381,683592139,1069547520,0.36085856288087137,0.6391414371191286
Urban,LoveDa/Train/Train/Urban/images_png/2185.png,LoveDa/Train/Train/Urban/masks_png/2185.png,2185.png,1048576,76718,971858,7.316398620605469,92.68360137939452,386032099,684563997,1070596096,0.36057678562653755,0.6394232143734625
Urban,LoveDa/Train/Train/Urban/images_png/2130.png,LoveDa/Train/Train/Urban/masks_png/2130.png,2130.png,1048576,76144,972432,7.26165771484375,92.73834228515624,386108243,685536429,1071644672,0.36029502417010106,0.6397049758298989
Rural,LoveDa/Train/Train/Rural/images_png/860.png,LoveDa/Train/Train/Rural/masks_png/860.png,860.png,1048576,76108,972468,7.258224487304688,92.74177551269533,386184351,686508897,1072693248,0.3600137800065653,0.6399862199934347
Urban,LoveDa/Train/Train/Urban/images_png/1509.png,LoveDa/Train/Train/Urban/masks_png/1509.png,1509.png,1048576,75393,973183,7.190036773681641,92.80996322631836,386259744,687482080,1073741824,0.35973241925239563,0.6402675807476044
Urban,LoveDa/Train/Train/Urban/images_png/2114.png,LoveDa/Train/Train/Urban/masks_png/2114.png,2114.png,1048576,74676,973900,7.1216583251953125,92.87834167480467,386334420,688455980,1074790400,0.35945094038800496,0.640549059611995
Urban,LoveDa/Train/Train/Urban/images_png/1659.png,LoveDa/Train/Train/Urban/masks_png/1659.png,1659.png,1048576,74610,973966,7.115364074707031,92.88463592529295,386409030,689429946,1075838976,0.35916994886788706,0.6408300511321129
Rural,LoveDa/Train/Train/Rural/images_png/594.png,LoveDa/Train/Train/Rural/masks_png/594.png,594.png,1048576,74590,973986,7.113456726074219,92.88654327392578,386483620,690403932,1076887552,0.35888948598414105,0.641110514015859
Rural,LoveDa/Train/Train/Rural/images_png/1131.png,LoveDa/Train/Train/Rural/masks_png/1131.png,1131.png,1048576,74535,974041,7.108211517333984,92.89178848266602,386558155,691377973,1077936128,0.3586095177245975,0.6413904822754025
Urban,LoveDa/Train/Train/Urban/images_png/2326.png,LoveDa/Train/Train/Urban/masks_png/2326.png,2326.png,1048576,74516,974060,7.1063995361328125,92.8936004638672,386632671,692352033,1078984704,0.35833007601190237,0.6416699239880976
Rural,LoveDa/Train/Train/Rural/images_png/265.png,LoveDa/Train/Train/Rural/masks_png/265.png,265.png,1048576,74496,974080,7.1044921875,92.8955078125,386707167,693326113,1080033280,0.35805115838652674,0.6419488416134732
Urban,LoveDa/Train/Train/Urban/images_png/1502.png,LoveDa/Train/Train/Urban/masks_png/1502.png,1502.png,1048576,74150,974426,7.071495056152344,92.92850494384766,386781317,694300539,1081081856,0.3577724617736994,0.6422275382263006
Rural,LoveDa/Train/Train/Rural/images_png/478.png,LoveDa/Train/Train/Rural/masks_png/478.png,478.png,1048576,74087,974489,7.065486907958984,92.93451309204102,386855404,695275028,1082130432,0.3574942470520966,0.6425057529479035
Rural,LoveDa/Train/Train/Rural/images_png/1172.png,LoveDa/Train/Train/Rural/masks_png/1172.png,1172.png,1048576,73974,974602,7.054710388183594,92.9452896118164,386929378,696249630,1083179008,0.3572164666618059,0.642783533338194
Urban,LoveDa/Train/Train/Urban/images_png/2358.png,LoveDa/Train/Train/Urban/masks_png/2358.png,2358.png,1048576,73788,974788,7.0369720458984375,92.96302795410156,387003166,697224418,1084227584,0.35693905201364073,0.6430609479863593
Urban,LoveDa/Train/Train/Urban/images_png/1943.png,LoveDa/Train/Train/Urban/masks_png/1943.png,1943.png,1048576,73757,974819,7.034015655517578,92.96598434448242,387076923,698199237,1085276160,0.3566621448682702,0.6433378551317298
Urban,LoveDa/Train/Train/Urban/images_png/2174.png,LoveDa/Train/Train/Urban/masks_png/2174.png,2174.png,1048576,73733,974843,7.031726837158203,92.9682731628418,387150656,699174080,1086324736,0.3563857501998371,0.6436142498001629
Rural,LoveDa/Train/Train/Rural/images_png/458.png,LoveDa/Train/Train/Rural/masks_png/458.png,458.png,1048576,73542,975034,7.013511657714844,92.98648834228516,387224198,700149114,1087373312,0.3561097129446561,0.6438902870553439
Rural,LoveDa/Train/Train/Rural/images_png/1308.png,LoveDa/Train/Train/Rural/masks_png/1308.png,1308.png,1048576,73487,975089,7.008266448974609,92.9917335510254,387297685,701124203,1088421888,0.3558341570212892,0.6441658429787108
Rural,LoveDa/Train/Train/Rural/images_png/442.png,LoveDa/Train/Train/Rural/masks_png/442.png,442.png,1048576,73470,975106,7.006645202636719,92.99335479736328,387371155,702099309,1089470464,0.35555911591927286,0.6444408840807271
Urban,LoveDa/Train/Train/Urban/images_png/2317.png,LoveDa/Train/Train/Urban/masks_png/2317.png,2317.png,1048576,73428,975148,7.0026397705078125,92.9973602294922,387444583,703074457,1090519040,0.3552845652286823,0.6447154347713177
Urban,LoveDa/Train/Train/Urban/images_png/1573.png,LoveDa/Train/Train/Urban/masks_png/1573.png,1573.png,1048576,73286,975290,6.989097595214844,93.01090240478516,387517869,704049747,1091567616,0.3550104119248624,0.6449895880751376
Urban,LoveDa/Train/Train/Urban/images_png/2379.png,LoveDa/Train/Train/Urban/masks_png/2379.png,2379.png,1048576,72828,975748,6.9454193115234375,93.05458068847656,387590697,705025495,1092616192,0.3547363656496132,0.6452636343503868
Rural,LoveDa/Train/Train/Rural/images_png/1096.png,LoveDa/Train/Train/Rural/masks_png/1096.png,1096.png,1048576,72760,975816,6.938934326171875,93.06106567382812,387663457,706001311,1093664768,0.35446278269430365,0.6455372173056964
Rural,LoveDa/Train/Train/Rural/images_png/798.png,LoveDa/Train/Train/Rural/masks_png/798.png,798.png,1048576,72194,976382,6.884956359863281,93.11504364013672,387735651,706977693,1094713344,0.3541892068139438,0.6458107931860562
Rural,LoveDa/Train/Train/Rural/images_png/765.png,LoveDa/Train/Train/Rural/masks_png/765.png,765.png,1048576,71962,976614,6.862831115722656,93.13716888427734,387807613,707954307,1095761920,0.35391594279896127,0.6460840572010387
Urban,LoveDa/Train/Train/Urban/images_png/1455.png,LoveDa/Train/Train/Urban/masks_png/1455.png,1455.png,1048576,71897,976679,6.856632232666016,93.14336776733398,387879510,708930986,1096810496,0.3536431420145709,0.6463568579854291
Urban,LoveDa/Train/Train/Urban/images_png/2491.png,LoveDa/Train/Train/Urban/masks_png/2491.png,2491.png,1048576,71884,976692,6.8553924560546875,93.14460754394533,387951394,709907678,1097859072,0.353370850498378,0.646629149501622
Urban,LoveDa/Train/Train/Urban/images_png/2271.png,LoveDa/Train/Train/Urban/masks_png/2271.png,2271.png,1048576,71731,976845,6.840801239013672,93.15919876098631,388023125,710884523,1098907648,0.3530989393933129,0.6469010606066872
Rural,LoveDa/Train/Train/Rural/images_png/971.png,LoveDa/Train/Train/Rural/masks_png/971.png,971.png,1048576,71511,977065,6.819820404052734,93.18017959594728,388094636,711861588,1099956224,0.3528273466999356,0.6471726533000645
Rural,LoveDa/Train/Train/Rural/images_png/112.png,LoveDa/Train/Train/Rural/masks_png/112.png,112.png,1048576,71428,977148,6.8119049072265625,93.18809509277344,388166064,712838736,1101004800,0.3525561959402902,0.6474438040597098
Urban,LoveDa/Train/Train/Urban/images_png/2059.png,LoveDa/Train/Train/Urban/masks_png/2059.png,2059.png,1048576,71189,977387,6.789112091064453,93.21088790893556,388237253,713816123,1102053376,0.35228534429896796,0.647714655701032
Rural,LoveDa/Train/Train/Rural/images_png/490.png,LoveDa/Train/Train/Rural/masks_png/490.png,490.png,1048576,71176,977400,6.787872314453125,93.21212768554688,388308429,714793523,1103101952,0.35201499579977175,0.6479850042002283
Rural,LoveDa/Train/Train/Rural/images_png/380.png,LoveDa/Train/Train/Rural/masks_png/380.png,380.png,1048576,71144,977432,6.784820556640625,93.21517944335938,388379573,715770955,1104150528,0.35174513180144945,0.6482548681985506
Rural,LoveDa/Train/Train/Rural/images_png/808.png,LoveDa/Train/Train/Rural/masks_png/808.png,808.png,1048576,71137,977439,6.784152984619141,93.21584701538086,388450710,716748394,1105199104,0.35147577354532494,0.6485242264546751
Urban,LoveDa/Train/Train/Urban/images_png/1452.png,LoveDa/Train/Train/Urban/masks_png/1452.png,1452.png,1048576,70341,978235,6.708240509033203,93.2917594909668,388521051,717726629,1106247680,0.3512062063714339,0.648793793628566
Urban,LoveDa/Train/Train/Urban/images_png/1835.png,LoveDa/Train/Train/Urban/masks_png/1835.png,1835.png,1048576,70329,978247,6.707096099853516,93.29290390014648,388591380,718704876,1107296256,0.35093713890422473,0.6490628610957753
Rural,LoveDa/Train/Train/Rural/images_png/136.png,LoveDa/Train/Train/Rural/masks_png/136.png,136.png,1048576,70143,978433,6.689357757568359,93.31064224243164,388661523,719683309,1108344832,0.3506684127345667,0.6493315872654333
Urban,LoveDa/Train/Train/Urban/images_png/1756.png,LoveDa/Train/Train/Urban/masks_png/1756.png,1756.png,1048576,69907,978669,6.666851043701172,93.33314895629884,388731430,720661978,1109393408,0.3503999818250227,0.6496000181749773
Urban,LoveDa/Train/Train/Urban/images_png/1757.png,LoveDa/Train/Train/Urban/masks_png/1757.png,1757.png,1048576,69757,978819,6.652545928955078,93.34745407104492,388801187,721640797,1110441984,0.3501319227858013,0.6498680772141987
Urban,LoveDa/Train/Train/Urban/images_png/2208.png,LoveDa/Train/Train/Urban/masks_png/2208.png,2208.png,1048576,69637,978939,6.641101837158203,93.3588981628418,388870824,722619736,1111490560,0.3498642615552218,0.6501357384447781
Urban,LoveDa/Train/Train/Urban/images_png/1501.png,LoveDa/Train/Train/Urban/masks_png/1501.png,1501.png,1048576,69357,979219,6.614398956298828,93.38560104370116,388940181,723598955,1112539136,0.34959685319330647,0.6504031468066935
Urban,LoveDa/Train/Train/Urban/images_png/2167.png,LoveDa/Train/Train/Urban/masks_png/2167.png,2167.png,1048576,69312,979264,6.610107421875,93.389892578125,389009493,724578219,1113587712,0.3493299080153643,0.6506700919846357
Urban,LoveDa/Train/Train/Urban/images_png/2375.png,LoveDa/Train/Train/Urban/masks_png/2375.png,2375.png,1048576,69185,979391,6.597995758056641,93.40200424194336,389078678,725557610,1114636288,0.34906335114759873,0.6509366488524012
Urban,LoveDa/Train/Train/Urban/images_png/1718.png,LoveDa/Train/Train/Urban/masks_png/1718.png,1718.png,1048576,68975,979601,6.577968597412109,93.42203140258788,389147653,726537211,1115684864,0.34879710710138306,0.6512028928986169
Urban,LoveDa/Train/Train/Urban/images_png/2171.png,LoveDa/Train/Train/Urban/masks_png/2171.png,2171.png,1048576,68395,980181,6.522655487060547,93.47734451293944,389216048,727517392,1116733440,0.3485308436720584,0.6514691563279416
Rural,LoveDa/Train/Train/Rural/images_png/36.png,LoveDa/Train/Train/Rural/masks_png/36.png,36.png,1048576,67973,980603,6.482410430908203,93.5175895690918,389284021,728497995,1117782016,0.3482647022655265,0.6517352977344735
Urban,LoveDa/Train/Train/Urban/images_png/1967.png,LoveDa/Train/Train/Urban/masks_png/1967.png,1967.png,1048576,67797,980779,6.465625762939453,93.53437423706056,389351818,729478774,1118830592,0.3479989024111346,0.6520010975888654
Urban,LoveDa/Train/Train/Urban/images_png/1919.png,LoveDa/Train/Train/Urban/masks_png/1919.png,1919.png,1048576,67783,980793,6.464290618896484,93.53570938110352,389419601,730459567,1119879168,0.34773358780793034,0.6522664121920696
Urban,LoveDa/Train/Train/Urban/images_png/1495.png,LoveDa/Train/Train/Urban/masks_png/1495.png,1495.png,1048576,67389,981187,6.426715850830078,93.57328414916992,389486990,731440754,1120927744,0.34746841808922163,0.6525315819107783
Rural,LoveDa/Train/Train/Rural/images_png/246.png,LoveDa/Train/Train/Rural/masks_png/246.png,246.png,1048576,67219,981357,6.410503387451172,93.58949661254884,389554209,732422111,1121976320,0.3472035924964976,0.6527964075035024
Urban,LoveDa/Train/Train/Urban/images_png/1723.png,LoveDa/Train/Train/Urban/masks_png/1723.png,1723.png,1048576,67039,981537,6.393337249755859,93.60666275024414,389621248,733403648,1123024896,0.34693910116129784,0.6530608988387021
Urban,LoveDa/Train/Train/Urban/images_png/2256.png,LoveDa/Train/Train/Urban/masks_png/2256.png,2256.png,1048576,66752,981824,6.365966796875,93.634033203125,389688000,734385472,1124073472,0.34667484795869286,0.6533251520413071
Urban,LoveDa/Train/Train/Urban/images_png/2203.png,LoveDa/Train/Train/Urban/masks_png/2203.png,2203.png,1048576,66577,981999,6.349277496337891,93.65072250366212,389754577,735367471,1125122048,0.3464109317676441,0.6535890682323559
Rural,LoveDa/Train/Train/Rural/images_png/1067.png,LoveDa/Train/Train/Rural/masks_png/1067.png,1067.png,1048576,66494,982082,6.341361999511719,93.65863800048828,389821071,736349553,1126170624,0.3461474333395505,0.6538525666604494
Urban,LoveDa/Train/Train/Urban/images_png/1510.png,LoveDa/Train/Train/Urban/masks_png/1510.png,1510.png,1048576,66345,982231,6.327152252197266,93.67284774780272,389887416,737331784,1127219200,0.34588429295739465,0.6541157070426054
Urban,LoveDa/Train/Train/Urban/images_png/1385.png,LoveDa/Train/Train/Urban/masks_png/1385.png,1385.png,1048576,66248,982328,6.317901611328125,93.68209838867188,389953664,738314112,1128267776,0.34562155571125697,0.654378444288743
Urban,LoveDa/Train/Train/Urban/images_png/1728.png,LoveDa/Train/Train/Urban/masks_png/1728.png,1728.png,1048576,66140,982436,6.3076019287109375,93.69239807128906,390019804,739296548,1129316352,0.3453592107377898,0.6546407892622103
Urban,LoveDa/Train/Train/Urban/images_png/2336.png,LoveDa/Train/Train/Urban/masks_png/2336.png,2336.png,1048576,66132,982444,6.3068389892578125,93.6931610107422,390085936,740278992,1130364928,0.3450973454123304,0.6549026545876696
Urban,LoveDa/Train/Train/Urban/images_png/2004.png,LoveDa/Train/Train/Urban/masks_png/2004.png,2004.png,1048576,66120,982456,6.305694580078125,93.69430541992188,390152056,741261448,1131413504,0.3448359548658878,0.6551640451341122
Urban,LoveDa/Train/Train/Urban/images_png/2101.png,LoveDa/Train/Train/Urban/masks_png/2101.png,2101.png,1048576,65944,982632,6.288909912109375,93.71109008789062,390218000,742244080,1132462080,0.34457489296242044,0.6554251070375796
Urban,LoveDa/Train/Train/Urban/images_png/2028.png,LoveDa/Train/Train/Urban/masks_png/2028.png,2028.png,1048576,65610,982966,6.257057189941406,93.7429428100586,390283610,743227046,1133510656,0.34431401939991996,0.65568598060008
Urban,LoveDa/Train/Train/Urban/images_png/2018.png,LoveDa/Train/Train/Urban/masks_png/2018.png,2018.png,1048576,64837,983739,6.183338165283203,93.8166618347168,390348447,744210785,1134559232,0.34405294672178033,0.6559470532782197
Rural,LoveDa/Train/Train/Rural/images_png/932.png,LoveDa/Train/Train/Rural/masks_png/932.png,932.png,1048576,64522,984054,6.153297424316406,93.8467025756836,390412969,745194839,1135607808,0.34379207878782037,0.6562079212121796
Rural,LoveDa/Train/Train/Rural/images_png/66.png,LoveDa/Train/Train/Rural/masks_png/66.png,66.png,1048576,64445,984131,6.145954132080078,93.85404586791992,390477414,746178970,1136656384,0.3435316244174634,0.6564683755825367
Urban,LoveDa/Train/Train/Urban/images_png/1628.png,LoveDa/Train/Train/Urban/masks_png/1628.png,1628.png,1048576,64431,984145,6.144618988037109,93.85538101196288,390541845,747163115,1137704960,0.3432716378418531,0.6567283621581469
Urban,LoveDa/Train/Train/Urban/images_png/2431.png,LoveDa/Train/Train/Urban/masks_png/2431.png,2431.png,1048576,64373,984203,6.139087677001953,93.86091232299805,390606218,748147318,1138753536,0.3430120791300006,0.6569879208699994
Urban,LoveDa/Train/Train/Urban/images_png/2103.png,LoveDa/Train/Train/Urban/masks_png/2103.png,2103.png,1048576,64224,984352,6.1248779296875,93.8751220703125,390670442,749131670,1139802112,0.3427528672626288,0.6572471327373711
Urban,LoveDa/Train/Train/Urban/images_png/1689.png,LoveDa/Train/Train/Urban/masks_png/1689.png,1689.png,1048576,64136,984440,6.116485595703125,93.88351440429688,390734578,750116110,1140850688,0.34249405475223765,0.6575059452477623
Urban,LoveDa/Train/Train/Urban/images_png/1966.png,LoveDa/Train/Train/Urban/masks_png/1966.png,1966.png,1048576,63978,984598,6.101417541503906,93.8985824584961,390798556,751100708,1141899264,0.34223557919729075,0.6577644208027092
Urban,LoveDa/Train/Train/Urban/images_png/1828.png,LoveDa/Train/Train/Urban/masks_png/1828.png,1828.png,1048576,63617,984959,6.066989898681641,93.93301010131836,390862173,752085667,1142947840,0.341977262059483,0.658022737940517
Rural,LoveDa/Train/Train/Rural/images_png/278.png,LoveDa/Train/Train/Rural/masks_png/278.png,278.png,1048576,63341,985235,6.040668487548828,93.95933151245116,390925514,753070902,1143996416,0.3417191772041356,0.6582808227958644
Urban,LoveDa/Train/Train/Urban/images_png/2296.png,LoveDa/Train/Train/Urban/masks_png/2296.png,2296.png,1048576,63321,985255,6.038761138916016,93.96123886108398,390988835,754056157,1145044992,0.3414615475651109,0.6585384524348892
Rural,LoveDa/Train/Train/Rural/images_png/855.png,LoveDa/Train/Train/Rural/masks_png/855.png,855.png,1048576,63287,985289,6.035518646240234,93.96448135375977,391052122,755041446,1146093568,0.3412043596775512,0.6587956403224488
Rural,LoveDa/Train/Train/Rural/images_png/510.png,LoveDa/Train/Train/Rural/masks_png/510.png,510.png,1048576,63009,985567,6.009006500244141,93.99099349975586,391115131,756027013,1147142144,0.340947399627574,0.6590526003724261
Urban,LoveDa/Train/Train/Urban/images_png/2030.png,LoveDa/Train/Train/Urban/masks_png/2030.png,2030.png,1048576,62946,985630,6.002998352050781,93.99700164794922,391178077,757012643,1148190720,0.34069085404208804,0.6593091459579119
Urban,LoveDa/Train/Train/Urban/images_png/2301.png,LoveDa/Train/Train/Urban/masks_png/2301.png,2301.png,1048576,62921,985655,6.000614166259766,93.99938583374023,391240998,757998298,1149239296,0.3404347548519608,0.6595652451480392
Urban,LoveDa/Train/Train/Urban/images_png/1814.png,LoveDa/Train/Train/Urban/masks_png/1814.png,1814.png,1048576,62828,985748,5.9917449951171875,94.0082550048828,391303826,758984046,1150287872,0.3401790417207841,0.6598209582792158
Rural,LoveDa/Train/Train/Rural/images_png/488.png,LoveDa/Train/Train/Rural/masks_png/488.png,488.png,1048576,62705,985871,5.980014801025391,94.0199851989746,391366531,759969917,1151336448,0.3399236875370769,0.6600763124629231
Urban,LoveDa/Train/Train/Urban/images_png/2434.png,LoveDa/Train/Train/Urban/masks_png/2434.png,2434.png,1048576,62683,985893,5.977916717529297,94.0220832824707,391429214,760955810,1152385024,0.33966877896531916,0.6603312210346809
Rural,LoveDa/Train/Train/Rural/images_png/887.png,LoveDa/Train/Train/Rural/masks_png/887.png,887.png,1048576,62518,986058,5.962181091308594,94.0378189086914,391491732,761941868,1153433600,0.33941419081254437,0.6605858091874556
Urban,LoveDa/Train/Train/Urban/images_png/1579.png,LoveDa/Train/Train/Urban/masks_png/1579.png,1579.png,1048576,62342,986234,5.945396423339844,94.05460357666016,391554074,762928102,1154482176,0.3391599126775951,0.6608400873224048
Rural,LoveDa/Train/Train/Rural/images_png/249.png,LoveDa/Train/Train/Rural/masks_png/249.png,249.png,1048576,62186,986390,5.930519104003906,94.0694808959961,391616260,763914492,1155530752,0.3389059610245665,0.6610940389754335
Rural,LoveDa/Train/Train/Rural/images_png/562.png,LoveDa/Train/Train/Rural/masks_png/562.png,562.png,1048576,61942,986634,5.907249450683594,94.0927505493164,391678202,764901126,1156579328,0.33865225887903816,0.6613477411209618
Urban,LoveDa/Train/Train/Urban/images_png/1381.png,LoveDa/Train/Train/Urban/masks_png/1381.png,1381.png,1048576,61939,986637,5.906963348388672,94.09303665161131,391740141,765887763,1157627904,0.33839901374733966,0.6616009862526603
Urban,LoveDa/Train/Train/Urban/images_png/2515.png,LoveDa/Train/Train/Urban/masks_png/2515.png,2515.png,1048576,61512,987064,5.866241455078125,94.13375854492188,391801653,766874827,1158676480,0.3381458584539491,0.6618541415460509
Rural,LoveDa/Train/Train/Rural/images_png/767.png,LoveDa/Train/Train/Rural/masks_png/767.png,767.png,1048576,61479,987097,5.863094329833984,94.13690567016602,391863132,767861924,1159725056,0.33789313249087893,0.6621068675091211
Rural,LoveDa/Train/Train/Rural/images_png/462.png,LoveDa/Train/Train/Rural/masks_png/462.png,462.png,1048576,61421,987155,5.857563018798828,94.14243698120116,391924553,768849079,1160773632,0.337640813157272,0.662359186842728
Urban,LoveDa/Train/Train/Urban/images_png/2145.png,LoveDa/Train/Train/Urban/masks_png/2145.png,2145.png,1048576,60989,987587,5.816364288330078,94.18363571166992,391985542,769836666,1161822208,0.33738857744402834,0.6626114225559716
Rural,LoveDa/Train/Train/Rural/images_png/1282.png,LoveDa/Train/Train/Rural/masks_png/1282.png,1282.png,1048576,60670,987906,5.785942077636719,94.21405792236328,392046212,770824572,1162870784,0.3371365222982505,0.6628634777017496
Rural,LoveDa/Train/Train/Rural/images_png/929.png,LoveDa/Train/Train/Rural/masks_png/929.png,929.png,1048576,60356,988220,5.7559967041015625,94.24400329589844,392106568,771812792,1163919360,0.33688465152774844,0.6631153484722515
Rural,LoveDa/Train/Train/Rural/images_png/1262.png,LoveDa/Train/Train/Rural/masks_png/1262.png,1262.png,1048576,60331,988245,5.753612518310547,94.24638748168944,392166899,772801037,1164967936,0.3366332127101565,0.6633667872898434
Rural,LoveDa/Train/Train/Rural/images_png/1017.png,LoveDa/Train/Train/Rural/masks_png/1017.png,1017.png,1048576,60014,988562,5.723381042480469,94.27661895751952,392226913,773789599,1166016512,0.33638195425486395,0.663618045745136
Rural,LoveDa/Train/Train/Rural/images_png/1075.png,LoveDa/Train/Train/Rural/masks_png/1075.png,1075.png,1048576,59947,988629,5.716991424560547,94.28300857543944,392286860,774778228,1167065088,0.3361310898882788,0.6638689101117212
Urban,LoveDa/Train/Train/Urban/images_png/1774.png,LoveDa/Train/Train/Urban/masks_png/1774.png,1774.png,1048576,59861,988715,5.708789825439453,94.29121017456056,392346721,775766943,1168113664,0.3358806022835805,0.6641193977164195
Urban,LoveDa/Train/Train/Urban/images_png/2131.png,LoveDa/Train/Train/Urban/masks_png/2131.png,2131.png,1048576,59842,988734,5.706977844238281,94.29302215576172,392406563,776755677,1169162240,0.3356305477330503,0.6643694522669497
Rural,LoveDa/Train/Train/Rural/images_png/673.png,LoveDa/Train/Train/Rural/masks_png/673.png,673.png,1048576,59511,989065,5.675411224365234,94.32458877563477,392466074,777744742,1170210816,0.33538065845393794,0.6646193415460621
Rural,LoveDa/Train/Train/Rural/images_png/10.png,LoveDa/Train/Train/Rural/masks_png/10.png,10.png,1048576,59396,989180,5.6644439697265625,94.33555603027344,392525470,778733922,1171259392,0.3351311184192408,0.6648688815807592
